5.350000,-0.021550,1.880988,0.082426
5.360000,-0.021876,1.880987,0.082365
5.370000,-0.022202,1.880986,0.082303
5.380000,-0.022528,1.880985,0.082240
5.390000,-0.022853,1.880984,0.082176
5.400000,-0.023179,1.880983,0.082111
5.410000,-0.023504,1.880982,0.082045
5.420000,-0.023828,1.880980,0.081978
5.430000,-0.024153,1.880979,0.081911
5.440000,-0.024477,1.880978,0.081842
5.450000,-0.024801,1.880977,0.081773
5.460000,-0.025125,1.880975,0.081702
5.470000,-0.025448,1.880974,0.081631
5.480000,-0.025771,1.880973,0.081558
5.490000,-0.026094,1.880971,0.081485
5.500000,-0.026417,1.880970,0.081411
5.510000,-0.026739,1.880969,0.081336
5.520000,-0.027061,1.880967,0.081260
5.530000,-0.027382,1.880966,0.081184
5.540000,-0.027704,1.880965,0.081106
5.550000,-0.028025,1.880963,0.081027
5.560000,-0.028345,1.880962,0.080948
5.570000,-0.028666,1.880960,0.080867
5.580000,-0.028986,1.880959,0.080786
5.590000,-0.029306,1.880957,0.080704
5.600000,-0.029625,1.880956,0.080621
5.610000,-0.029944,1.880954,0.080537
5.620000,-0.030263,1.880953,0.080452
5.630000,-0.030581,1.880951,0.080366
5.640000,-0.030899,1.880950,0.080279
5.650000,-0.031217,1.880948,0.080191
5.660000,-0.031535,1.880947,0.080103
5.670000,-0.031852,1.880945,0.080013
5.680000,-0.032168,1.880943,0.079923
5.690000,-0.032485,1.880942,0.079832
5.700000,-0.032800,1.880940,0.079740
5.710000,-0.033116,1.880939,0.079647
5.720000,-0.033431,1.880937,0.079553
5.730000,-0.033746,1.880935,0.079458
5.740000,-0.034061,1.880934,0.079363
5.750000,-0.034375,1.880932,0.079266
5.760000,-0.034688,1.880930,0.079169
5.770000,-0.035002,1.880928,0.079070
5.780000,-0.035314,1.880927,0.078971
5.790000,-0.035627,1.880925,0.078871
5.800000,-0.035939,1.880923,0.078770
5.810000,-0.036251,1.880921,0.078668
5.820000,-0.036562,1.880920,0.078565
5.830000,-0.036873,1.880918,0.078462
5.840000,-0.037184,1.880916,0.078357
5.850000,-0.037494,1.880914,0.078252
5.860000,-0.037803,1.880912,0.078146
5.870000,-0.038113,1.880911,0.078039
5.880000,-0.038421,1.880909,0.077931
5.890000,-0.038730,1.880907,0.077822
5.900000,-0.039038,1.880905,0.077712
5.910000,-0.039345,1.880903,0.077602
5.920000,-0.039652,1.880901,0.077490
5.930000,-0.039959,1.880899,0.077378
5.940000,-0.040265,1.880897,0.077265
5.950000,-0.040571,1.880895,0.077151
5.960000,-0.040876,1.880893,0.077036
5.970000,-0.041181,1.880891,0.076920
5.980000,-0.041485,1.880889,0.076803
5.990000,-0.041789,1.880887,0.076686
6.000000,-0.042092,1.880885,0.076568
6.010000,-0.042395,1.880883,0.076448
6.020000,-0.042698,1.880881,0.076328
6.030000,-0.043000,1.880879,0.076208
6.040000,-0.043301,1.880877,0.076086
6.050000,-0.043602,1.880875,0.075963
6.060000,-0.043903,1.880873,0.075840
6.070000,-0.044203,1.880871,0.075716
6.080000,-0.044503,1.880869,0.075590
6.090000,-0.044802,1.880867,0.075464
6.100000,-0.045100,1.880865,0.075338
6.110000,-0.045398,1.880862,0.075210
6.120000,-0.045696,1.880860,0.075081
6.130000,-0.045993,1.880858,0.074952
6.140000,-0.046289,1.880856,0.074822
6.150000,-0.046585,1.880854,0.074691
6.160000,-0.046881,1.880852,0.074559
6.170000,-0.047176,1.880849,0.074426
6.180000,-0.047470,1.880847,0.074293
6.190000,-0.047764,1.880845,0.074158
6.200000,-0.048058,1.880843,0.074023
6.210000,-0.048351,1.880841,0.073887
6.220000,-0.048643,1.880838,0.073751
6.230000,-0.048935,1.880836,0.073613
6.240000,-0.049226,1.880834,0.073474
6.250000,-0.049516,1.880832,0.073335
6.260000,-0.049807,1.880829,0.073195
6.270000,-0.050096,1.880827,0.073054
6.280000,-0.050385,1.880825,0.072912
6.290000,-0.050673,1.880822,0.072770
6.300000,-0.050961,1.880820,0.072626
6.310000,-0.051249,1.880818,0.072482
6.320000,-0.051535,1.880816,0.072337
6.330000,-0.051821,1.880813,0.072191
6.340000,-0.052107,1.880811,0.072045
6.350000,-0.052392,1.880809,0.071897
6.360000,-0.052676,1.880806,0.071749
6.370000,-0.052960,1.880804,0.071600
6.380000,-0.053243,1.880801,0.071450
6.390000,-0.053526,1.880799,0.071300
6.400000,-0.053808,1.880797,0.071148
