3.160000,-0.985734,0.031832,0.164086,0.019748
3.170000,-0.987249,0.031462,0.154802,0.019644
3.180000,-0.988676,0.031091,0.145505,0.019538
3.190000,-0.990015,0.030719,0.136194,0.019430
3.200000,-0.991267,0.030346,0.126871,0.019319
3.210000,-0.992430,0.029972,0.117537,0.019206
3.220000,-0.993506,0.029596,0.108192,0.019091
3.230000,-0.994493,0.029220,0.098838,0.018974
3.240000,-0.995393,0.028842,0.089475,0.018855
3.250000,-0.996204,0.028464,0.080104,0.018733
3.260000,-0.996927,0.028084,0.070725,0.018609
3.270000,-0.997561,0.027703,0.061341,0.018483
3.280000,-0.998107,0.027322,0.051951,0.018355
3.290000,-0.998565,0.026939,0.042556,0.018224
3.300000,-0.998933,0.026556,0.033158,0.018092
3.310000,-0.999214,0.026172,0.023756,0.017957
3.320000,-0.999406,0.025787,0.014352,0.017820
3.330000,-0.999509,0.025401,0.004947,0.017681
3.340000,-0.999523,0.025015,-0.004458,0.017540
3.350000,-0.999449,0.024628,-0.013863,0.017396
3.360000,-0.999286,0.024240,-0.023267,0.017250
3.370000,-0.999035,0.023851,-0.032669,0.017102
3.380000,-0.998695,0.023462,-0.042069,0.016952
3.390000,-0.998267,0.023072,-0.051464,0.016800
3.400000,-0.997750,0.022682,-0.060855,0.016646
3.410000,-0.997145,0.022291,-0.070241,0.016489
3.420000,-0.996451,0.021899,-0.079620,0.016330
3.430000,-0.995669,0.021508,-0.088992,0.016170
3.440000,-0.994798,0.021115,-0.098357,0.016006
3.450000,-0.993840,0.020723,-0.107713,0.015841
3.460000,-0.992793,0.020329,-0.117059,0.015674
3.470000,-0.991658,0.019936,-0.126395,0.015505
3.480000,-0.990436,0.019542,-0.135720,0.015333
3.490000,-0.989125,0.019148,-0.145033,0.015159
3.500000,-0.987727,0.018754,-0.154333,0.014983
3.510000,-0.986241,0.018359,-0.163620,0.014806
3.520000,-0.984668,0.017965,-0.172892,0.014626
3.530000,-0.983008,0.017570,-0.182149,0.014443
3.540000,-0.981260,0.017175,-0.191389,0.014259
3.550000,-0.979426,0.016779,-0.200613,0.014073
3.560000,-0.977504,0.016384,-0.209819,0.013884
3.570000,-0.975496,0.015989,-0.219006,0.013694
3.580000,-0.973402,0.015593,-0.228174,0.013501
3.590000,-0.971221,0.015198,-0.237322,0.013307
3.600000,-0.968954,0.014803,-0.246449,0.013110
3.610000,-0.966601,0.014408,-0.255554,0.012912
3.620000,-0.964163,0.014013,-0.264637,0.012711
3.630000,-0.961639,0.013618,-0.273696,0.012508
3.640000,-0.959029,0.013223,-0.282731,0.012304
3.650000,-0.956335,0.012828,-0.291740,0.012097
3.660000,-0.953556,0.012434,-0.300724,0.011888
3.670000,-0.950692,0.012040,-0.309682,0.011677
3.680000,-0.947745,0.011646,-0.318611,0.011465
3.690000,-0.944713,0.011252,-0.327513,0.011250
3.700000,-0.941597,0.010859,-0.336386,0.011033
3.710000,-0.938398,0.010466,-0.345229,0.010815
3.720000,-0.935116,0.010074,-0.354041,0.010594
3.730000,-0.931750,0.009682,-0.362822,0.010372
3.740000,-0.928303,0.009290,-0.371571,0.010148
3.750000,-0.924773,0.008899,-0.380287,0.009921
3.760000,-0.921160,0.008509,-0.388969,0.009693
3.770000,-0.917467,0.008119,-0.397617,0.009463
3.780000,-0.913692,0.007729,-0.406230,0.009231
3.790000,-0.909836,0.007340,-0.414806,0.008998
3.800000,-0.905899,0.006952,-0.423346,0.008762
3.810000,-0.901882,0.006564,-0.431849,0.008525
3.820000,-0.897785,0.006178,-0.440313,0.008285
3.830000,-0.893608,0.005791,-0.448738,0.008044
3.840000,-0.889353,0.005406,-0.457123,0.007801
3.850000,-0.885018,0.005021,-0.465468,0.007557
3.860000,-0.880605,0.004637,-0.473772,0.007310
3.870000,-0.876114,0.004254,-0.482034,0.007062
3.880000,-0.871545,0.003872,-0.490252,0.006812
3.890000,-0.866899,0.003490,-0.498428,0.006561
3.900000,-0.862176,0.003110,-0.506559,0.006307
3.910000,-0.857377,0.002730,-0.514646,0.006052
3.920000,-0.852502,0.002352,-0.522687,0.005796
3.930000,-0.847551,0.001974,-0.530681,0.005537
3.940000,-0.842525,0.001597,-0.538629,0.005277
3.950000,-0.837424,0.001222,-0.546529,0.005016
